movie_id,genres,keywords,overview,tagline,title_x,crew,cast
1452,"['Adventure', 'Fantasy', 'Action', 'ScienceFiction']","['saving', 'the', 'world', 'dc', 'comics', 'invulnerability', 'sequel', 'superhero', 'based', 'on', 'comic', 'book', 'kryptonite', 'super', 'powers', 'superhuman', 'strength', 'lex', 'luthor']","['Superman', 'returns', 'to', 'discover', 'his', '5-year', 'absence', 'has', 'allowed', 'Lex', 'Luthor', 'to', 'walk', 'free,', 'and', 'that', 'those', 'he', 'was', 'closest', 'too', 'felt', 'abandoned', 'and', 'have', 'moved', 'on.', 'Luthor', 'plots', 'his', 'ultimate', 'revenge', 'that', 'could', 'see', 'millions', 'killed', 'and', 'change', 'the', 'face', 'of', 'the', 'planet', 'forever,', 'as', 'well', 'as', 'ridding', 'himself', 'of', 'the', 'Man', 'of', 'Steel.']",['nan'],Superman Returns,"['JonPeters', 'GilbertAdler', 'BryanSinger', 'BryanSinger']","['BrandonRouth', 'KevinSpacey', 'KateBosworth', 'JamesMarsden', 'ParkerPosey', 'FrankLangella', 'SamHuntington', 'EvaMarieSaint', 'MarlonBrando', 'KalPenn', 'TristanLakeLeabu', 'DavidFabrizio', 'IanRoberts', 'VincentStone', 'JackLarson', 'NoelNeill', 'KeeganJoyce', 'JordanaBeatty']"
10764,"['Adventure', 'Action', 'Thriller', 'Crime']","['killing', 'undercover', 'secret', 'agent', 'british', 'secret', 'service']","['Quantum', 'of', 'Solace', 'continues', 'the', 'adventures', 'of', 'James', 'Bond', 'after', 'Casino', 'Royale.', 'Betrayed', 'by', 'Vesper,', 'the', 'woman', 'he', 'loved,', '007', 'fights', 'the', 'urge', 'to', 'make', 'his', 'latest', 'mission', 'personal.', 'Pursuing', 'his', 'determination', 'to', 'uncover', 'the', 'truth,', 'Bond', 'and', 'M', 'interrogate', 'Mr.', 'White,', 'who', 'reveals', 'that', 'the', 'organization', 'that', 'blackmailed', 'Vesper', 'is', 'far', 'more', 'complex', 'and', 'dangerous', 'than', 'anyone', 'had', 'imagined.']","['For', 'love,', 'for', 'hate,', 'for', 'justice,', 'for', 'revenge.']",Quantum of Solace,"['BarbaraBroccoli', 'MarcForster', 'MichaelG.Wilson']","['DanielCraig', 'OlgaKurylenko', 'MathieuAmalric', 'JudiDench', 'GiancarloGiannini', 'GemmaArterton', 'JeffreyWright', 'DavidHarbour', 'JesperChristensen', 'AnatoleTaubman', 'RoryKinnear', 'TimPigott-Smith', 'JoaquínCosio', 'GlennFoster', 'PaulRitter', 'StanaKatic', 'LucreziaLantedellaRovere', 'NeilJackson', 'OonaChaplin', 'RachelMcDowall', 'GustavoNanez', 'MarkWakeling', 'SarahHadland', 'DavidDecio', 'AaronKing', 'AlexandraPrusa', 'BrandonJovanovich', 'AlexandreKrawetz', 'FernandoGuillénCuervo', 'JesúsOchoa', 'SimonKassianides', ""BrendanO'Hea""]"
58,"['Adventure', 'Fantasy', 'Action']","['witch', 'fortune', 'teller', 'bondage', 'exotic', 'island', 'monster', 'captain', 'card', 'game', 'east', 'india', 'trading', 'company', 'compass', 'ship', 'daughter', 'pirate', 'swashbuckler', 'aftercreditsstinger']","['Captain', 'Jack', 'Sparrow', 'works', 'his', 'way', 'out', 'of', 'a', 'blood', 'debt', 'with', 'the', 'ghostly', 'Davey', 'Jones,', 'he', 'also', 'attempts', 'to', 'avoid', 'eternal', 'damnation.']","['Jack', 'is', 'back!']",Pirates of the Caribbean: Dead Man's Chest,"['GoreVerbinski', 'JerryBruckheimer', 'PeterKohn', 'PatSandston']","['JohnnyDepp', 'OrlandoBloom', 'KeiraKnightley', 'StellanSkarsgård', 'BillNighy', 'JackDavenport', 'KevinMcNally', 'JonathanPryce', 'LeeArenberg', 'MackenzieCrook', 'TomHollander', 'NaomieHarris', 'DavidBailie', 'MartinKlebba', 'DavidSchofield', 'AlexNorton', 'GeoffreyRush', 'DermotKeaney', 'AndyBeckwith', 'CliveAshborn', 'ReggieLee', 'ChristopherAdamson', 'JonathanLinsley', 'JohnBoswall', 'MaxBaker', 'SteveSpeirs', 'LaurenMaher', 'VanessaBranch', 'LukedeWoolfson', 'JonathanKite', 'Ho-KwanTse', 'PeterDonaldBadalamentiII', 'ChristopherS.Capp']"
57201,"['Action', 'Adventure', 'Western']","['texas', 'horse', 'survivor', 'texas', 'ranger', 'partner', 'outlaw', 'escape', 'lawyer', 'train', 'lone', 'ranger', 'comanche', 'the', 'lone', 'ranger', 'tonto']","['The', 'Texas', 'Rangers', 'chase', 'down', 'a', 'gang', 'of', 'outlaws', 'led', 'by', 'Butch', 'Cavendish,', 'but', 'the', 'gang', 'ambushes', 'the', 'Rangers,', 'seemingly', 'killing', 'them', 'all.', 'One', 'survivor', 'is', 'found,', 'however,', 'by', 'an', 'American', 'Indian', 'named', 'Tonto,', 'who', 'nurses', 'him', 'back', 'to', 'health.', 'The', 'Ranger,', 'donning', 'a', 'mask', 'and', 'riding', 'a', 'white', 'stallion', 'named', 'Silver,', 'teams', 'up', 'with', 'Tonto', 'to', 'bring', 'the', 'unscrupulous', 'gang', 'and', 'others', 'of', 'that', 'ilk', 'to', 'justice.']","['Never', 'Take', 'Off', 'the', 'Mask']",The Lone Ranger,"['GoreVerbinski', 'GoreVerbinski', 'JerryBruckheimer']","['JohnnyDepp', 'ArmieHammer', 'WilliamFichtner', 'HelenaBonhamCarter', 'JamesBadgeDale', 'TomWilkinson', 'RuthWilson', 'BarryPepper', 'JamesFrain', 'MasonCook', ""MattO'Leary"", 'LeonRippy', 'HarryTreadaway', 'DamonHerriman', 'W.EarlBrown', 'GilBirmingham', 'SaginawGrant', 'StephenBrodie', 'MatthewPage', 'NickW.Nicholson', 'BryantPrince', 'JDCullum', 'JoaquínCosio', 'TimothyV.Murphy', 'DamonCarney', 'KevinWiggins', 'ChadBrummett', 'RobertBaker', 'LewTemple', 'StephenRoot', 'RandyOglesby', 'BradGreenquist', 'RanceHoward', 'LeonardEarlHowze', 'TravisHammer', 'SteveCorona', 'JackAxelrod', 'ChristopherHagen', 'FredaFohShen', 'MargaretBowman', 'LuzP.Mendez', 'LainaLoucks', 'DevonJ.Adams', 'DesiraeAnslover', 'CharlotteCormier', 'MeganPribyl', 'BrianaVanSchuyver', 'JulieStracener', 'ChadRandall', 'JasonE.Hill', 'BethBailey', 'JoanneCamp', 'BobRumnock', 'TaitFletcher', 'AlexKnight', 'ArgosMacCallum', 'PokeyLafarge', 'JoeyGlynn', 'AdamHoskins', 'RyanKoenig']"
49521,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']","['saving', 'the', 'world', 'dc', 'comics', 'superhero', 'based', 'on', 'comic', 'book', 'superhuman', 'alien', 'invasion', 'reboot', 'super', 'powers', 'dc', 'extended', 'universe']","['A', 'young', 'boy', 'learns', 'that', 'he', 'has', 'extraordinary', 'powers', 'and', 'is', 'not', 'of', 'this', 'earth.', 'As', 'a', 'young', 'man,', 'he', 'journeys', 'to', 'discover', 'where', 'he', 'came', 'from', 'and', 'what', 'he', 'was', 'sent', 'here', 'to', 'do.', 'But', 'the', 'hero', 'in', 'him', 'must', 'emerge', 'if', 'he', 'is', 'to', 'save', 'the', 'world', 'from', 'annihilation', 'and', 'become', 'the', 'symbol', 'of', 'hope', 'for', 'all', 'mankind.']","['You', 'will', 'believe', 'that', 'a', 'man', 'can', 'fly.']",Man of Steel,"['CharlesRoven', 'ChristopherNolan', 'EmmaThomas', 'ZackSnyder', 'DeborahSnyder']","['HenryCavill', 'AmyAdams', 'MichaelShannon', 'KevinCostner', 'DianeLane', 'RussellCrowe', 'LaurenceFishburne', 'AntjeTraue', 'ChristopherMeloni', 'JadinGould', 'TahmohPenikett', 'AyeletZurer', 'RichardSchiff', 'DylanSprayberry', 'MichaelKelly', 'CarlaGugino', 'RichardCetrone', 'MackenzieGray', 'JulianRichings', 'MaryBlack', 'SamanthaJo', 'RebeccaBuller', 'ChristinaWren', 'DavidLewis', 'DougAbrahams', 'BradKelly', 'AlessandroJuliani', 'JackFoley', 'RobertGerdisch', 'HarryLennix', 'JacquelineScislowski', 'SeanCampbell', 'RajLal']"
2454,"['Adventure', 'Family', 'Fantasy']","['based', 'on', 'novel', 'fictional', 'place', 'brother', 'sister', 'relationship', 'lion', 'human', 'being', 'wretch', 'leap', 'in', 'time', 'matter', 'of', 'life', 'and', 'death', 'faith', 'uncle', 'narnia', 'fantasy', 'world']","['One', 'year', 'after', 'their', 'incredible', 'adventures', 'in', 'the', 'Lion,', 'the', 'Witch', 'and', 'the', 'Wardrobe,', 'Peter,', 'Edmund,', 'Lucy', 'and', 'Susan', 'Pevensie', 'return', 'to', 'Narnia', 'to', 'aid', 'a', 'young', 'prince', 'whose', 'life', 'has', 'been', 'threatened', 'by', 'the', 'evil', 'King', 'Miraz.', 'Now,', 'with', 'the', 'help', 'of', 'a', 'colorful', 'cast', 'of', 'new', 'characters,', 'including', 'Trufflehunter', 'the', 'badger', 'and', 'Nikabrik', 'the', 'dwarf,', 'the', 'Pevensie', 'clan', 'embarks', 'on', 'an', 'incredible', 'quest', 'to', 'ensure', 'that', 'Narnia', 'is', 'returned', 'to', 'its', 'rightful', 'heir.']","['Hope', 'has', 'a', 'new', 'face.']",The Chronicles of Narnia: Prince Caspian,"['MarkJohnson', 'AndrewAdamson', 'AndrewAdamson', 'PhilipSteuer']","['BenBarnes', 'WilliamMoseley', 'AnnaPopplewell', 'SkandarKeynes', 'GeorgieHenley', 'SergioCastellitto', 'AliciaBorrachero', 'PeterDinklage', 'WarwickDavis', 'VincentGrass', 'PierfrancescoFavino', 'DamiánAlcázar', 'SimónAndreu', 'PredragBjelac', 'ShaneRangi', 'CornellJohn', 'LiamNeeson', 'KenStott', 'TildaSwinton', 'EddieIzzard', 'KláraIssová']"
24428,"['ScienceFiction', 'Action', 'Adventure']","['new', 'york', 'shield', 'marvel', 'comic', 'superhero', 'based', 'on', 'comic', 'book', 'alien', 'invasion', 'superhero', 'team', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel', 'cinematic', 'universe']","['When', 'an', 'unexpected', 'enemy', 'emerges', 'and', 'threatens', 'global', 'safety', 'and', 'security,', 'Nick', 'Fury,', 'director', 'of', 'the', 'international', 'peacekeeping', 'agency', 'known', 'as', 'S.H.I.E.L.D.,', 'finds', 'himself', 'in', 'need', 'of', 'a', 'team', 'to', 'pull', 'the', 'world', 'back', 'from', 'the', 'brink', 'of', 'disaster.', 'Spanning', 'the', 'globe,', 'a', 'daring', 'recruitment', 'effort', 'begins!']","['Some', 'assembly', 'required.']",The Avengers,"['KevinFeige', 'JossWhedon']","['RobertDowneyJr.', 'ChrisEvans', 'MarkRuffalo', 'ChrisHemsworth', 'ScarlettJohansson', 'JeremyRenner', 'TomHiddleston', 'ClarkGregg', 'CobieSmulders', 'StellanSkarsgård', 'SamuelL.Jackson', 'GwynethPaltrow', 'PaulBettany', 'JennyAgutter', 'WalterPerez', 'PowersBoothe', 'StanLee', 'ArthurDarbinyan', 'DonaldLi', 'AshleyJohnson', 'HarryDeanStanton', 'AliciaSixtos', 'DieterRiesle', 'JamieMcShane', 'JeffWolfe', 'JerzySkolimowski', 'MaximilianoHernández', 'AlexisDenisof', 'JamesEckhouse', 'EnverGjokaj', 'DamionPoitier', 'TinaBenko', 'KirillNikiforov', ""M'laahKaurSingh"", 'RashmiRustagi', 'WarrenKole', 'JesseGarcia', 'KennethTigar', 'JoshCowdery', 'KatsumiKomatsu', 'YumikoKomatsu', 'MomokoKomatsu', 'RobertClohessy', 'FernandaToker', 'AndreaVecchio', 'RobinSwoboda', 'BrentMcGee', 'MichaelZhang', 'William-ChristopherStephens', 'KelleyRobins', 'RomyRosemont', 'PatKiernan', 'ThomasRoberts', 'JillianMorgese', 'CatherineAnderson', 'RicardoAndres', 'LoganBennett', 'MayankBhatter', 'SharitaBone', 'JasonBotsford', 'MaryKateCampbell', 'GeneN.Chavez', 'LaylaCushman', 'RobertDean', 'RickDremann', 'JeffreyFeingold', 'LouFerrigno', 'RodFielder', 'EricFrank', 'IsraelHall', 'CarmenDeeHarris', 'AlexanderChristopherJones', 'MikeKarban', 'DemoineKinney', 'AndrewKnode', 'AnnetteLawless', 'KimberlyJ.Mahoney', 'ToddManes', 'JorgeMardel', 'TiffanySanderMcKenzie', 'MichaelMcMillan', 'SeanMeehan', 'JotiNagra', 'HollyNeelie', 'CalebDanielNoal', ""JosephO'Brien"", 'JeremyOrr', 'NatePaige', 'MartinPalmer', 'MariaPerossa', 'CalebPieplow', 'AlexanderDanielPimentel', 'FrankPowers', 'JaimePowers', 'BrentReichert', 'KellyRuble', 'GinaSarno', 'RobertB.SchneiderIV', 'JeffSeich', 'ChristinaShaffer', 'AlondaShevette', 'DouglasSlygh', 'ColinStrause', 'RobertP.Thitoff', 'GeorgeThomas', 'ShaneThompson', 'JerryLeeTucker', 'TaiUrban', 'ChrisVaina', 'SandraWeston', 'SethZielicke', 'AlexDeCourville', 'DebbieScaletta', 'Andrea-NicholeOlivas', 'TinaGrimm']"
1865,"['Adventure', 'Action', 'Fantasy']","['sea', 'captain', 'mutiny', 'sword', 'prime', 'minister', 'sailing', 'silver', 'ship', 'duke', 'mermaid', 'pirate', 'soldier', 'battle', 'swashbuckler', 'aftercreditsstinger', '3d']","['Captain', 'Jack', 'Sparrow', 'crosses', 'paths', 'with', 'a', 'woman', 'from', 'his', 'past,', 'and', ""he's"", 'not', 'sure', 'if', ""it's"", 'love', '--', 'or', 'if', ""she's"", 'a', 'ruthless', 'con', 'artist', ""who's"", 'using', 'him', 'to', 'find', 'the', 'fabled', 'Fountain', 'of', 'Youth.', 'When', 'she', 'forces', 'him', 'aboard', 'the', 'Queen', ""Anne's"", 'Revenge,', 'the', 'ship', 'of', 'the', 'formidable', 'pirate', 'Blackbeard,', 'Jack', 'finds', 'himself', 'on', 'an', 'unexpected', 'adventure', 'in', 'which', 'he', ""doesn't"", 'know', 'who', 'to', 'fear', 'more:', 'Blackbeard', 'or', 'the', 'woman', 'from', 'his', 'past.']","['Live', 'Forever', 'Or', 'Die', 'Trying.']",Pirates of the Caribbean: On Stranger Tides,"['JerryBruckheimer', 'RobMarshall']","['JohnnyDepp', 'PenélopeCruz', 'IanMcShane', 'KevinMcNally', 'GeoffreyRush', 'SamClaflin', 'AstridBergès-Frisbey', 'StephenGraham', 'GregEllis', ""DamianO'Hare"", 'ÓscarJaenada', 'RichardGriffiths', 'KeithRichards', 'GemmaWard', 'JudiDench', 'IanMercer', 'RobbieKay', 'ChristopherFairbank', 'YukiMatsuzaki', 'SteveEvets', 'BronsonWebb', 'DerekMears', 'DeobiaOparei', 'SebastianArmesto', 'AntonLesser', 'RogerAllam', 'PaulBazely', 'RichardThomson', 'DannyLeBoyer', 'AlanJ.Utley-Moore', 'LukeRoberts', 'EmiliaJones', 'SanyaHughes', 'LeJon', 'SiegfriedPeters']"
41154,"['Action', 'Comedy', 'ScienceFiction']","['time', 'travel', 'time', 'machine', 'alien', 'fictional', 'government', 'agency', 'seeing', 'the', 'future', 'changing', 'history']","['Agents', 'J', '(Will', 'Smith)', 'and', 'K', '(Tommy', 'Lee', 'Jones)', 'are', 'back...in', 'time.', 'J', 'has', 'seen', 'some', 'inexplicable', 'things', 'in', 'his', '15', 'years', 'with', 'the', 'Men', 'in', 'Black,', 'but', 'nothing,', 'not', 'even', 'aliens,', 'perplexes', 'him', 'as', 'much', 'as', 'his', 'wry,', 'reticent', 'partner.', 'But', 'when', ""K's"", 'life', 'and', 'the', 'fate', 'of', 'the', 'planet', 'are', 'put', 'at', 'stake,', 'Agent', 'J', 'will', 'have', 'to', 'travel', 'back', 'in', 'time', 'to', 'put', 'things', 'right.', 'J', 'discovers', 'that', 'there', 'are', 'secrets', 'to', 'the', 'universe', 'that', 'K', 'never', 'told', 'him', '-', 'secrets', 'that', 'will', 'reveal', 'themselves', 'as', 'he', 'teams', 'up', 'with', 'the', 'young', 'Agent', 'K', '(Josh', 'Brolin)', 'to', 'save', 'his', 'partner,', 'the', 'agency,', 'and', 'the', 'future', 'of', 'humankind.']","['They', 'are', 'back...', 'in', 'time.']",Men in Black 3,"['WalterF.Parkes', 'BarrySonnenfeld', 'LaurieMacDonald']","['WillSmith', 'TommyLeeJones', 'JoshBrolin', 'MichaelStuhlbarg', 'EmmaThompson', 'JemaineClement', 'NicoleScherzinger', 'AliceEve', 'BillHader', 'MichaelChernus', 'DavidRasche', 'KeoneYoung', 'CayenMartin', 'MikeColter', 'MelaHudson', 'WillArnett', 'KelvinDavis', 'DanBittner']"
122917,"['Action', 'Adventure', 'Fantasy']","['corruption', 'elves', 'dwarves', 'orcs', 'middle-earth', '(tolkien)', 'hobbit', 'dragon', 'battle', 'unlikely', 'friendship', 'epic', 'battle', 'sword', 'and', 'sorcery']","['Immediately', 'after', 'the', 'events', 'of', 'The', 'Desolation', 'of', 'Smaug,', 'Bilbo', 'and', 'the', 'dwarves', 'try', 'to', 'defend', ""Erebor's"", 'mountain', 'of', 'treasure', 'from', 'others', 'who', 'claim', 'it:', 'the', 'men', 'of', 'the', 'ruined', 'Laketown', 'and', 'the', 'elves', 'of', 'Mirkwood.', 'Meanwhile', 'an', 'army', 'of', 'Orcs', 'led', 'by', 'Azog', 'the', 'Defiler', 'is', 'marching', 'on', 'Erebor,', 'fueled', 'by', 'the', 'rise', 'of', 'the', 'dark', 'lord', 'Sauron.', 'Dwarves,', 'elves', 'and', 'men', 'must', 'unite,', 'and', 'the', 'hope', 'for', 'Middle-Earth', 'falls', 'into', ""Bilbo's"", 'hands.']","['Witness', 'the', 'defining', 'chapter', 'of', 'the', 'Middle-Earth', 'saga']",The Hobbit: The Battle of the Five Armies,"['PeterJackson', 'PeterJackson', 'FranWalsh', 'CarolynneCunningham', 'ZaneWeiner']","['MartinFreeman', 'IanMcKellen', 'RichardArmitage', 'KenStott', 'GrahamMcTavish', 'WilliamKircher', 'JamesNesbitt', 'StephenHunter', ""DeanO'Gorman"", 'AidanTurner', 'JohnCallen', 'PeterHambleton', 'JedBrophy', 'MarkHadlow', 'AdamBrown', 'OrlandoBloom', 'EvangelineLilly', 'LeePace', 'CateBlanchett', 'HugoWeaving', 'ChristopherLee', 'IanHolm', 'MikaelPersbrandt', 'SylvesterMcCoy', 'LukeEvans', 'StephenFry', 'JohnBell', 'RyanGage', 'PeggyNesbitt', 'MaryNesbitt', 'ManuBennett', 'JohnTui', 'BillyConnolly', 'BenedictCumberbatch', 'KellyKilgour', 'SarahPeirse', 'NickBlake', 'SimonLondon', 'ConanStevens', 'AllanSmith', 'MirandaHarcourt', 'ThomasinMcKenzie']"
1930,"['Action', 'Adventure', 'Fantasy']","['loss', 'of', 'father', 'vigilante', 'serum', 'marvel', 'comic', 'scientific', 'experiment', 'spider', 'bite', 'masked', 'vigilante', 'reboot', 'super', 'powers', 'genetic', 'engineering', 'social', 'outcast', 'duringcreditsstinger']","['Peter', 'Parker', 'is', 'an', 'outcast', 'high', 'schooler', 'abandoned', 'by', 'his', 'parents', 'as', 'a', 'boy,', 'leaving', 'him', 'to', 'be', 'raised', 'by', 'his', 'Uncle', 'Ben', 'and', 'Aunt', 'May.', 'Like', 'most', 'teenagers,', 'Peter', 'is', 'trying', 'to', 'figure', 'out', 'who', 'he', 'is', 'and', 'how', 'he', 'got', 'to', 'be', 'the', 'person', 'he', 'is', 'today.', 'As', 'Peter', 'discovers', 'a', 'mysterious', 'briefcase', 'that', 'belonged', 'to', 'his', 'father,', 'he', 'begins', 'a', 'quest', 'to', 'understand', 'his', ""parents'"", 'disappearance', '–', 'leading', 'him', 'directly', 'to', 'Oscorp', 'and', 'the', 'lab', 'of', 'Dr.', 'Curt', 'Connors,', 'his', ""father's"", 'former', 'partner.', 'As', 'Spider-Man', 'is', 'set', 'on', 'a', 'collision', 'course', 'with', ""Connors'"", 'alter', 'ego,', 'The', 'Lizard,', 'Peter', 'will', 'make', 'life-altering', 'choices', 'to', 'use', 'his', 'powers', 'and', 'shape', 'his', 'destiny', 'to', 'become', 'a', 'hero.']","['The', 'untold', 'story', 'begins.']",The Amazing Spider-Man,"['LauraZiskin', 'AviArad', 'MarcWebb', 'MattTolmach']","['AndrewGarfield', 'EmmaStone', 'RhysIfans', 'DenisLeary', 'CampbellScott', 'IrrfanKhan', 'MartinSheen', 'SallyField', 'MaxCharles', 'ChrisZylka', 'EmbethDavidtz', 'LeifGantvoort', 'HannahMarks', 'KelseyAsbille', 'C.ThomasHowell', 'StanLee', 'MichaelMassee', 'MichaelPapajohn', 'KariColeman', 'CharlieDePew', 'SkylerGisondo', 'JacobRodier', 'JakeKeiffer', 'KevinMcCorkle', 'BarbaraEveHarris', 'DanielleBurgio', 'MichaelBarra', 'AndyPessoa', 'AndyGladbach', 'RingHendricks-Tellefsen', 'TomWaite', 'KeithCampbell', 'SteveDeCastro', 'JamesChen', 'AlexanderBedria', 'JohnBurke', 'JillFlint', 'MarkDaugherty', 'MiltonGonzález', 'VincentLaresca', 'DamienLemon', 'TyUpshaw', 'TiaTexada', 'JayCaputo', 'TerryBozeman', 'JenniferLyons', 'AmberStevens', 'ZoeyDeutch', 'JodyCosgrove-Kao', 'MaxBogner', 'EthanCohn', 'MilesElliot', 'MirandaLaDawnHill', 'AmandaMacDonald', 'MauryMorgan', 'AmyNovondo', 'KristinQuick']"
20662,"['Action', 'Adventure']","['robin', 'hood', 'archer', 'knight', 'sherwood', 'forest', 'bow', 'and', 'arrow', 'middle', 'ages', 'medieval', 'king', 'of', 'england']","['When', 'soldier', 'Robin', 'happens', 'upon', 'the', 'dying', 'Robert', 'of', 'Loxley,', 'he', 'promises', 'to', 'return', 'the', ""man's"", 'sword', 'to', 'his', 'family', 'in', 'Nottingham.', 'There,', 'he', 'assumes', ""Robert's"", 'identity;', 'romances', 'his', 'widow,', 'Marion;', 'and', 'draws', 'the', 'ire', 'of', 'the', ""town's"", 'sheriff', 'and', 'King', ""John's"", 'henchman,', 'Godfrey.']","['Rise', 'and', 'rise', 'again,', 'until', 'lambs', 'become', 'lions.']",Robin Hood,"['BrianGrazer', 'RidleyScott', 'RidleyScott', 'RussellCrowe']","['RussellCrowe', 'CateBlanchett', 'MaxvonSydow', 'WilliamHurt', 'MarkStrong', 'OscarIsaac', 'DannyHuston', 'EileenAtkins', 'MarkAddy', 'MatthewMacfadyen', 'KevinDurand', 'ScottGrimes', 'AlanDoyle', 'DouglasHodge', 'LéaSeydoux', 'JonathanZaccaï', 'RobertPugh', 'GerardMcSorley', 'VeliborTopic', 'CiaranFlynn', 'SimonMcBurney', 'MarkLewisJones', 'BronsonWebb', 'DenisMénochet', 'RubyBentall', 'JessicaRaine', 'JohnNicholas', 'RoyHolder', 'DeniseGough', 'LukeEvans', 'ArthurDarvill', 'GianninaFacio', 'RalphIneson', 'JakeCurran']"
57158,"['Adventure', 'Fantasy']","['elves', 'dwarves', 'orcs', 'hobbit', 'dragon', 'wizard', 'sword', 'and', 'sorcery']","['The', 'Dwarves,', 'Bilbo', 'and', 'Gandalf', 'have', 'successfully', 'escaped', 'the', 'Misty', 'Mountains,', 'and', 'Bilbo', 'has', 'gained', 'the', 'One', 'Ring.', 'They', 'all', 'continue', 'their', 'journey', 'to', 'get', 'their', 'gold', 'back', 'from', 'the', 'Dragon,', 'Smaug.']","['Beyond', 'darkness...', 'beyond', 'desolation...', 'lies', 'the', 'greatest', 'danger', 'of', 'all.']",The Hobbit: The Desolation of Smaug,"['PeterJackson', 'PeterJackson', 'FranWalsh', 'CarolynneCunningham', 'ZaneWeiner']","['MartinFreeman', 'IanMcKellen', 'RichardArmitage', 'KenStott', 'GrahamMcTavish', 'WilliamKircher', 'JamesNesbitt', 'StephenHunter', ""DeanO'Gorman"", 'AidanTurner', 'BenedictCumberbatch', 'LeePace', 'LukeEvans', 'EvangelineLilly', 'OrlandoBloom', 'MikaelPersbrandt', 'ManuBennett', 'StephenFry', 'JohnBell', 'SylvesterMcCoy', 'TerryNotary', 'PeterHambleton', 'CateBlanchett', 'StephenColbert', 'JedBrophy', 'SarahPeirse', 'MaryNesbitt', 'PeggyNesbitt', 'MarkHadlow', 'JohnCallen', 'AdamBrown', 'BenMitchell']"
2268,"['Adventure', 'Fantasy']","['england', 'compass', 'experiment', 'lordship', 'uncle', 'polar', 'bear', 'orphan', 'animal', 'based', 'on', 'young', 'adult', 'novel']","['After', 'overhearing', 'a', 'shocking', 'secret,', 'precocious', 'orphan', 'Lyra', 'Belacqua', 'trades', 'her', 'carefree', 'existence', 'roaming', 'the', 'halls', 'of', 'Jordan', 'College', 'for', 'an', 'otherworldly', 'adventure', 'in', 'the', 'far', 'North,', 'unaware', 'that', ""it's"", 'part', 'of', 'her', 'destiny.']","['There', 'are', 'worlds', 'beyond', 'our', 'own', '-', 'the', 'compass', 'will', 'show', 'the', 'way.']",The Golden Compass,"['ChrisWeitz', 'BillCarraro', 'DeborahForte']","['DakotaBlueRichards', 'NicoleKidman', 'DanielCraig', 'SamElliott', 'EvaGreen', 'FreddieHighmore', 'IanMcKellen', 'BenWalker', 'IanMcShane', 'KristinScottThomas', 'KathyBates', 'JimCarter', 'TomCourtenay', 'ChristopherLee', 'SimonMcBurney', 'JackShepherd', 'MagdaSzubanski', 'DerekJacobi', 'ClareHiggins', 'CharlieRowe', 'StevenLoton', 'MichaelAntoniou', 'MarkMottram', 'HattieMorahan', 'JasonWatkins', 'SamHoare', 'BrianNickels', 'ThomasArnold', 'HelenSoraya']"
254,"['Adventure', 'Drama', 'Action']","['film', 'business', 'screenplay', 'show', 'business', 'film', 'making', 'film', 'producer', 'exotic', 'island', 'monster', 'indigenous', 'ship', 'dinosaur']","['In', '1933', 'New', 'York,', 'an', 'overly', 'ambitious', 'movie', 'producer', 'coerces', 'his', 'cast', 'and', 'hired', 'ship', 'crew', 'to', 'travel', 'to', 'mysterious', 'Skull', 'Island,', 'where', 'they', 'encounter', 'Kong,', 'a', 'giant', 'ape', 'who', 'is', 'immediately', 'smitten', 'with', 'the', 'leading', 'lady.']","['The', 'eighth', 'wonder', 'of', 'the', 'world.']",King Kong,"['PeterJackson', 'PeterJackson', 'FranWalsh', 'JanBlenkin', 'CarolynneCunningham']","['NaomiWatts', 'JackBlack', 'AdrienBrody', 'ThomasKretschmann', 'ColinHanks', 'AndySerkis', 'EvanParke', 'JamieBell', 'LoboChan', 'JohnSumner', 'CraigHall', 'KyleChandler', 'WilliamJohnson', 'DavidPittu', 'MarkHadlow', 'GeraldineBrophy', 'DavidDennis', 'PipMushin', 'JimKnobeloch', 'RicHerbert', 'LeeDonahue', 'TomHobbs', 'TirielMora', 'JedBrophy', 'JohnWraight', 'WilliamWallace', 'FrankEdwards', 'CrawfordThomson', 'RichardKavanagh', 'StephenHall', 'JoeFolau', 'ChicLittlewood', 'SamuelTaylor']"
